taxi_id,year_month,tips_sum,tips_change
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-04,525.37,42.31884057971011
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-05,809.9699999999997,54.17134590859769
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-06,533.8899999999999,-34.08521303258144
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-07,352.0700000000001,-34.0557043585757
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-08,466.80999999999995,32.59010992132241
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-09,505.7500000000001,8.341723613461618
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-10,666.4899999999999,31.782501235788384
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-11,1518.0799999999992,127.77235967531388
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2017-12,1165.2899999999993,-23.239223229342336
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-01,1573.4399999999998,35.02561594109628
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-02,1293.7400000000002,-17.776337197478114
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-03,1559.5799999999977,20.548178150169072
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-04,1622.5699999999993,4.03890791110438
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-05,1361.2499999999998,-16.105314408623332
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-06,1789.3999999999994,31.45270890725434
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-07,1514.86,-15.342572929473544
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-08,1769.1299999999997,16.785049443512918
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-09,1617.58,-8.566357475143136
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-10,1783.2299999999987,10.240606337862655
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-11,1518.1999999999994,-14.862356510377209
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2018-12,1389.7599999999998,-8.460018442892876
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-01,480.14000000000004,-65.4515887635275
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-02,419.9,-12.546340650643575
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-03,407.62000000000006,-2.9245058347225332
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-04,479.87999999999994,17.727295029684477
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-05,543.1000000000001,13.174126865049637
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-06,530.78,-2.2684588473577905
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-07,417.5300000000001,-21.33652360676738
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-08,211.88000000000002,-49.253945824252156
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-09,349.64,65.01793468000753
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-10,255.15,-27.024939938222165
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-11,262.39,2.837546541250237
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2019-12,179.33999999999997,-31.651358664583263
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2020-01,351.15,95.80127132820343
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2020-02,350.26,-0.25345294033888266
23f128209b227dfd806428d903d59e15ec4bb57458648d37458c82cf510aca17681c355112cb8e9a0cea9369848e3621dea3998dbd95430c2816f1d45d1f7425,2020-03,137.76000000000002,-60.66921715297207
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-01,253.6,
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-02,185.68,-26.782334384858043
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-03,281.77,51.75032313657905
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-04,421.93000000000006,49.74269794513258
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-05,436.91,3.550351954115602
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-06,570.2,30.507427158911447
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-07,183.85,-67.75692739389689
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-08,562.6899999999999,206.05928746260537
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-09,676.32,20.194067781549364
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-10,603.4100000000001,-10.780399810740473
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-11,654.13,8.405561724200776
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2013-12,214.61,-67.19153685047314
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-02,0.0,-100.0
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-03,0.0,
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-04,0.0,
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-05,0.0,
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-07,0.0,
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-08,105.45,
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-09,415.74999999999994,294.2626837363679
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-10,441.23999999999995,6.131088394467833
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-11,486.55999999999995,10.271054301513916
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2014-12,419.03,-13.879069385070697
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-01,357.09999999999997,-14.77937140538864
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-02,493.20000000000005,38.112573508821086
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-03,514.88,4.395782643957816
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-04,252.00000000000006,-51.056556867619626
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-05,533.2800000000001,111.61904761904759
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-06,475.64,-10.808580858085826
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-07,595.5500000000001,25.210243040955362
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-08,544.7,-8.53832591721938
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-09,684.6800000000001,25.698549660363508
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-10,563.5500000000001,-17.691476310101066
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-11,501.1500000000001,-11.072664359861587
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2015-12,537.9999999999999,7.3530878978349365
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-01,689.8000000000001,28.21561338289967
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-02,574.4800000000001,-16.717889243258906
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-03,579.0699999999999,0.7989834284918192
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-04,577.9999999999999,-0.18477904225742142
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-05,621.37,7.50346020761248
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-06,461.89,-25.66586735761302
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-07,315.26,-31.745653727077876
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-08,208.95000000000005,-33.7213728351202
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2016-09,74.1,-64.53697056712133
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2017-01,110.75,49.460188933873155
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2017-02,899.0299999999999,711.7652370203159
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2017-03,770.4499999999999,-14.302081131886583
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2017-04,757.9499999999999,-1.6224284509053153
717bdd1375852978c2b13163e7a2ced4bf2b1ba3fedd7d75d38ae2e3820089272e16f5ba217eb09ab34f8d3b8d1f16da7d2f0a816ea6ab6775c8736ba31c5a4e,2017-05,665.76,-12.163071442707295
